GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
PITG_09305 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09306	no	NA	NA	NA	NA	325	26	8	yes	NA	Unknown
PITG_09306 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09307	no	NA	NA	NA	NA	107	1	0.93	no	NA	Unknown
PITG_09307 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09312	no	NA	NA	NA	NA	183	5	2.73	no	NA	Unknown
PITG_09312 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09313	no	NA	NA	NA	NA	835	16	1.92	no	NA	Unknown
PITG_09313 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09314	no	NA	NA	NA	NA	235	6	2.55	no	NA	Unknown
PITG_09314 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09315	no	NA	NA	NA	NA	272	5	1.84	no	NA	Unknown
PITG_09315 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PITG_09316	no	NA	PsPSR2,BLR20,HaRxL24	23.55,28.2,22.59	7.52e-15,5.16e-14,1.21e-11	NA	NA	NA	NA	NA	PHI-only
PITG_09317	no	NA	NA	NA	NA	131	2	1.53	no	NA	Unknown
PITG_09317 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09320	no	NA	NA	NA	NA	486	7	1.44	no	NA	Unknown
PITG_09320 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09321	no	NA	NA	NA	NA	125	5	4	yes	NA	Unknown
PITG_09321 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09341	no	NA	NA	NA	NA	181	1	0.55	no	NA	Unknown
PITG_09341 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09344	no	NA	NA	NA	NA	717	9	1.26	no	NA	Unknown
PITG_09344 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09345	no	NA	NA	NA	NA	196	2	1.02	no	NA	Unknown
PITG_09345 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09346	no	NA	NA	NA	NA	363	2	0.55	no	NA	Unknown
PITG_09346 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09352	no	NA	NA	NA	NA	360	13	3.61	yes	NA	Unknown
PITG_09352 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09355	no	NA	NA	NA	NA	290	4	1.38	no	NA	Unknown
PITG_09355 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09361	no	NA	NA	NA	NA	457	4	0.88	no	NA	Unknown
PITG_09361 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
PITG_09367	no	NA	NA	NA	NA	1401	23	1.64	no	NA	Unknown
PITG_09367 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09376	no	NA	NA	NA	NA	1515	13	0.86	no	NA	Unknown
PITG_09376 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09377	no	NA	NA	NA	NA	719	9	1.25	no	NA	Unknown
PITG_09377 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09381	no	NA	NA	NA	NA	169	2	1.18	no	NA	Unknown
PITG_09381 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09383	no	NA	NA	NA	NA	274	2	0.73	no	NA	Unknown
PITG_09383 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09386	no	NA	NA	NA	NA	274	2	0.73	no	NA	Unknown
PITG_09386 	yes	LysM,YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09387	no	NA	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2,P0CY26|PHI68|Sap1,P0CY29|PHI6785PHI6791PHI6813|Sap3,Q00663|PHI17|Acp	30.64,27.02,26.52,26.27	8.22e-26,1.87e-22,3.52e-19,5.18e-19	376	4	1.06	no	NA	PHI-only
PITG_09387 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09401	no	NA	NA	NA	NA	110	12	10.91	yes	NA	Unknown
PITG_09401 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09408	no	NA	NA	NA	NA	271	7	2.58	no	NA	Unknown
PITG_09408 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09409	no	NA	NA	NA	NA	507	8	1.58	no	NA	Unknown
PITG_09409 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09412	no	NA	NA	NA	NA	1318	21	1.59	no	NA	Unknown
PITG_09412 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09413	no	NA	NA	NA	NA	1509	16	1.06	no	NA	Unknown
PITG_09413 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09423	no	NA	NA	NA	NA	356	2	0.56	no	NA	Unknown
PITG_09423 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09424	no	NA	NA	NA	NA	324	7	2.16	no	NA	Unknown
PITG_09424 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09425	no	NA	NA	NA	NA	393	1	0.25	no	NA	Unknown
PITG_09425 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09426	no	NA	NA	NA	NA	274	2	0.73	no	NA	Unknown
PITG_09426 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09433	no	NA	NA	NA	NA	97	1	1.03	no	NA	Unknown
PITG_09433 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09436	no	NA	NA	NA	NA	116	6	5.17	yes	NA	Unknown
PITG_09436 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09437	no	NA	NA	NA	NA	102	1	0.98	no	NA	Unknown
PITG_09437 	yes	G[IFY][ALST]R,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09440	no	NA	NA	NA	NA	239	3	1.26	no	NA	Unknown
PITG_09440 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09443	no	NA	NA	NA	NA	112	0	0	no	NA	Unknown
PITG_09443 	yes	YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09453	no	NA	NA	NA	NA	355	11	3.1	yes	NA	Unknown
PITG_09453 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09456	no	NA	NA	NA	NA	263	4	1.52	no	NA	Unknown
PITG_09456 	yes	RXLR,YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09459	no	NA	NA	NA	NA	298	5	1.68	no	NA	Unknown
PITG_09459 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09462	no	NA	NA	NA	NA	419	4	0.95	no	NA	Unknown
PITG_09462 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09468	no	NA	NA	NA	NA	182	5	2.75	no	NA	Unknown
PITG_09468 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09469	no	NA	NA	NA	NA	150	3	2	no	NA	Unknown
PITG_09469 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09471	no	NA	NA	NA	NA	237	4	1.69	no	NA	Unknown
PITG_09471 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09476	no	NA	NA	NA	NA	299	5	1.67	no	NA	Unknown
PITG_09476 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09480	no	NA	NA	NA	NA	132	3	2.27	no	NA	Unknown
PITG_09480 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
PITG_09482	no	NA	NA	NA	NA	515	6	1.17	no	NA	Unknown
PITG_09482 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09493	no	NA	NA	NA	NA	206	2	0.97	no	NA	Unknown
PITG_09493 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09496	no	NA	NA	NA	NA	105	2	1.9	no	NA	Unknown
PITG_09496 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09497	no	NA	NA	NA	NA	71	2	2.82	no	NA	Unknown
PITG_09497 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09498	no	NA	NA	NA	NA	105	2	1.9	no	NA	Unknown
PITG_09498 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09499	no	NA	NA	NA	NA	105	2	1.9	no	NA	Unknown
PITG_09499 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09500	no	NA	NA	NA	NA	129	0	0	no	NA	Unknown
PITG_09500 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09503	no	NA	NA	NA	NA	100	0	0	no	NA	Unknown
PITG_09503 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09505	no	NA	NA	NA	NA	1967	10	0.51	no	NA	Unknown
PITG_09505 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09510	no	NA	NA	NA	NA	104	2	1.92	no	NA	Unknown
PITG_09510 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09511	no	NA	NA	NA	NA	113	2	1.77	no	NA	Unknown
PITG_09511 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09512	no	NA	NA	NA	NA	299	0	0	no	NA	Unknown
PITG_09512 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09513	no	NA	NA	NA	NA	176	8	4.55	yes	NA	Unknown
PITG_09513 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09522	no	NA	NA	NA	NA	664	13	1.96	no	NA	Unknown
PITG_09522 	yes	EAR_1,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09523	no	NA	NA	NA	NA	220	8	3.64	yes	NA	Unknown
PITG_09523 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09524	no	NA	NA	NA	NA	249	4	1.61	no	NA	Unknown
PITG_09524 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09526	no	NA	NA	NA	NA	162	0	0	no	NA	Unknown
PITG_09526 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
PITG_09528	no	NA	NA	NA	NA	238	5	2.1	no	NA	Unknown
PITG_09528 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09533	no	NA	NA	NA	NA	143	2	1.4	no	NA	Unknown
PITG_09533 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09536	no	NA	NA	NA	NA	342	5	1.46	no	NA	Unknown
PITG_09536 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09538	no	NA	SSPbP94	30.29	2.27e-29	NA	NA	NA	NA	NA	PHI-only
PITG_09543	no	NA	NA	NA	NA	125	3	2.4	no	NA	Unknown
PITG_09543 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09544	no	NA	NA	NA	NA	134	1	0.75	no	NA	Unknown
PITG_09544 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09545	no	NA	NA	NA	NA	534	15	2.81	no	NA	Unknown
PITG_09545 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09552	no	NA	NA	NA	NA	128	5	3.91	yes	NA	Unknown
PITG_09552 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09556	no	NA	NA	NA	NA	317	7	2.21	no	NA	Unknown
PITG_09556 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09557	no	NA	NA	NA	NA	164	1	0.61	no	NA	Unknown
PITG_09557 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09562	no	NA	NA	NA	NA	116	5	4.31	yes	NA	Unknown
PITG_09562 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09564	no	NA	NA	NA	NA	1037	21	2.03	no	NA	Unknown
PITG_09564 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09567	no	NA	NA	NA	NA	136	2	1.47	no	NA	Unknown
PITG_09567 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09568	no	NA	NA	NA	NA	112	4	3.57	yes	NA	Unknown
PITG_09568 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09572	no	NA	NA	NA	NA	152	1	0.66	no	NA	Unknown
PITG_09572 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09577	no	NA	NA	NA	NA	118	0	0	no	NA	Unknown
PITG_09577 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09578	no	NA	NA	NA	NA	139	1	0.72	no	NA	Unknown
PITG_09578 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09582	no	NA	NA	NA	NA	299	5	1.67	no	NA	Unknown
PITG_09582 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09585	no	NA	HaRxLL470b	76.51	5.17e-92	NA	NA	NA	NA	NA	PHI-only
PITG_09586	no	NA	NA	NA	NA	258	0	0	no	NA	Unknown
PITG_09586 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09587	no	NA	NA	NA	NA	271	3	1.11	no	NA	Unknown
PITG_09587 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09588	no	NA	NA	NA	NA	298	0	0	no	NA	Unknown
PITG_09588 	yes	[LI]xAR,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09589	no	NA	NA	NA	NA	222	9	4.05	yes	NA	Unknown
PITG_09589 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09595	no	NA	NA	NA	NA	218	5	2.29	no	NA	Unknown
PITG_09595 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09596	no	NA	NA	NA	NA	151	3	1.99	no	NA	Unknown
PITG_09596 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09597	no	NA	NA	NA	NA	375	11	2.93	no	NA	Unknown
PITG_09597 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09598	no	NA	NA	NA	NA	656	0	0	no	NA	Unknown
PITG_09598 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09602	no	NA	NA	NA	NA	167	9	5.39	yes	NA	Unknown
PITG_09602 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09606	no	NA	NA	NA	NA	115	1	0.87	no	NA	Unknown
PITG_09606 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09610	no	NA	NA	NA	NA	82	3	3.66	yes	NA	Unknown
PITG_09610 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09611	no	NA	NA	NA	NA	101	2	1.98	no	NA	Unknown
PITG_09611 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09614	no	NA	NA	NA	NA	143	4	2.8	no	NA	Unknown
PITG_09614 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09620	no	NA	NA	NA	NA	117	2	1.71	no	NA	Unknown
PITG_09620 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09622	no	NA	NA	NA	NA	278	2	0.72	no	NA	Unknown
PITG_09622 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09626	no	NA	NA	NA	NA	162	0	0	no	NA	Unknown
PITG_09626 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
PITG_09628	no	NA	NA	NA	NA	247	4	1.62	no	NA	Unknown
PITG_09628 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09629	no	NA	NA	NA	NA	220	8	3.64	yes	NA	Unknown
PITG_09629 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09630	no	NA	NA	NA	NA	619	11	1.78	no	NA	Unknown
PITG_09630 	yes	RXLR,EAR_1,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09632	no	NA	Avrblb2	52.81	5.87e-18	NA	NA	NA	NA	NA	PHI-only
PITG_09636	no	NA	NA	NA	NA	139	1	0.72	no	NA	Unknown
PITG_09636 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09640	no	NA	NA	NA	NA	299	5	1.67	no	NA	Unknown
PITG_09640 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09643	no	NA	NA	NA	NA	38	0	0	no	NA	Unknown
PITG_09643 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09647	no	NA	NA	NA	NA	277	0	0	no	NA	Unknown
PITG_09647 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09650	no	NA	NA	NA	NA	212	1	0.47	no	NA	Unknown
PITG_09650 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09653	no	NA	NA	NA	NA	79	3	3.8	yes	NA	Unknown
PITG_09653 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09654	no	NA	NA	NA	NA	101	2	1.98	no	NA	Unknown
PITG_09654 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09666	no	NA	NA	NA	NA	381	7	1.84	no	NA	Unknown
PITG_09666 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09668	no	NA	NA	NA	NA	66	1	1.52	no	NA	Unknown
PITG_09668 	yes	RXLR,Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09669	no	NA	NA	NA	NA	174	0	0	no	NA	Unknown
PITG_09669 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_09674	no	NA	NA	NA	NA	180	2	1.11	no	NA	Unknown
PITG_09674 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09676	no	NA	NA	NA	NA	180	3	1.67	no	NA	Unknown
PITG_09676 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09677	no	NA	NA	NA	NA	246	0	0	no	NA	Unknown
PITG_09677 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09679	no	NA	NA	NA	NA	122	0	0	no	NA	Unknown
PITG_09679 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09680	no	NA	NA	NA	NA	400	7	1.75	no	NA	Unknown
PITG_09680 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09682	no	NA	NA	NA	NA	285	1	0.35	no	NA	Unknown
PITG_09682 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09690	no	NA	NA	NA	NA	89	4	4.49	yes	NA	Unknown
PITG_09690 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09695	no	NA	NA	NA	NA	100	3	3	no	NA	Unknown
PITG_09695 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09700	no	NA	NA	NA	NA	370	3	0.81	no	NA	Unknown
PITG_09700 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09703	no	NA	NA	NA	NA	1072	14	1.31	no	NA	Unknown
PITG_09703 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PITG_09706	no	NA	NA	NA	NA	247	3	1.21	no	NA	Unknown
PITG_09706 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09707	no	NA	NA	NA	NA	160	2	1.25	no	NA	Unknown
PITG_09707 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_09709	no	NA	NA	NA	NA	216	4	1.85	no	NA	Unknown
PITG_09709 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09711	no	NA	NA	NA	NA	31	0	0	no	NA	Unknown
PITG_09711 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09712	no	NA	NA	NA	NA	142	3	2.11	no	NA	Unknown
PITG_09712 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09715	no	NA	NA	NA	NA	133	1	0.75	no	NA	Unknown
PITG_09715 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09716	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,FocSix8,MoSPD9,Q0E7H7|PHI2342|Benep2	41.13,31.11,30.23,29.72,31.45	4.92e-55,1.3e-34,1.96e-31,1.53e-29,3.64e-26	NA	NA	NA	NA	NA	PHI-only
PITG_09721	no	NA	NA	NA	NA	257	0	0	no	NA	Unknown
PITG_09721 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09728	no	NA	NA	NA	NA	342	2	0.58	no	NA	Unknown
PITG_09728 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09732	no	NA	PsAvh163,HaRxL22,PsPSR2,HaRxL96	29.46,29.01,24.6,29.47	1.51e-43,6.01e-25,2.29e-19,9.57e-19	475	0	0	no	NA	PHI-only
PITG_09732 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09741	no	NA	Avr3a/5	41.33	5.22e-10	137	1	0.73	no	NA	PHI-only
PITG_09741 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09744	no	NA	NA	NA	NA	255	2	0.78	no	NA	Unknown
PITG_09744 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09748	no	NA	NA	NA	NA	260	2	0.77	no	NA	Unknown
PITG_09748 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09750	no	NA	NA	NA	NA	241	12	4.98	yes	NA	Unknown
PITG_09750 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09757	no	NA	BLR20,PsPSR2,BLN08_2	24.21,20.69,24.5	1.25e-14,2.68e-08,1.69e-07	NA	NA	NA	NA	NA	PHI-only
PITG_09765	no	NA	NA	NA	NA	97	1	1.03	no	NA	Unknown
PITG_09765 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09771	no	NA	Avr3a/5	31.19	4.36e-08	115	0	0	no	NA	PHI-only
PITG_09771 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09773	no	NA	Avr3a/5	39.02	2.38e-10	128	1	0.78	no	NA	PHI-only
PITG_09773 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09775	no	NA	NA	NA	NA	103	2	1.94	no	NA	Unknown
PITG_09775 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09779	no	NA	NA	NA	NA	120	2	1.67	no	NA	Unknown
PITG_09779 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09786	no	NA	NA	NA	NA	157	18	11.46	yes	NA	Unknown
PITG_09786 	yes	YFWxC,CHxC	NA	NA	NA	NA	NA	NA	NA	Zinc_finger_CCHCtype	Motif-only
PITG_09794	no	NA	NA	NA	NA	522	5	0.96	no	NA	Unknown
PITG_09794 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09795	no	NA	NA	NA	NA	172	1	0.58	no	NA	Unknown
PITG_09795 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09797	no	NA	NA	NA	NA	209	3	1.44	no	NA	Unknown
PITG_09797 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09798	no	NA	NA	NA	NA	694	16	2.31	no	NA	Unknown
PITG_09798 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09807	no	NA	NA	NA	NA	335	4	1.19	no	NA	Unknown
PITG_09807 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09815	no	NA	NA	NA	NA	236	5	2.12	no	NA	Unknown
PITG_09815 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09820	no	NA	NA	NA	NA	545	9	1.65	no	NA	Unknown
PITG_09820 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09824	no	NA	NA	NA	NA	409	13	3.18	yes	NA	Unknown
PITG_09824 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09825	no	NA	NA	NA	NA	450	6	1.33	no	NA	Unknown
PITG_09825 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09827	no	NA	NA	NA	NA	237	3	1.27	no	NA	Unknown
PITG_09827 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09828	no	NA	NA	NA	NA	92	1	1.09	no	NA	Unknown
PITG_09828 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09840	no	NA	NA	NA	NA	114	4	3.51	yes	NA	Unknown
PITG_09840 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09845	no	NA	NA	NA	NA	121	5	4.13	yes	NA	Unknown
PITG_09845 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_09862	no	NA	NA	NA	NA	716	5	0.7	no	NA	Unknown
PITG_09862 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PITG_09864	no	NA	NA	NA	NA	441	5	1.13	no	NA	Unknown
